Title,Link,Price,Del Price,Information,Image,Year,Brand,Location
N/A,https://www.cars24.com/buy-used-maruti-swift-2016-cars-new-delhi-13876403722/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/891bd308-d67a-11f0-bd50-02ede2007fbe/54f07617-2be2-4236-bd95-cb03502c3557/3b347545-ec9b-490e-9c8a-56e4bc02c483/63d2f25d-b0dc-4002-9259-f1ac0922310d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-2017-cars-ghaziabad-11068865746/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/748fcaa2-1879-11f1-bd51-02ede2007fbe/0eeee997-376e-41f0-a9b1-696ccbaf30af/528029ed-1a08-4440-8583-831a005e4bd5/64f9260b-3dc2-46ac-8e07-9f201f8a1922/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-2016-cars-new-delhi-10060764757/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/5773840c-ff35-11f0-bd51-02ede2007fbe/3b98adc7-ca6e-403f-b523-50962d77ca4b/1ec29f7c-5353-4fc5-b489-e2d8cecc1ccc/32e89051-bc1f-4fa2-9ec4-51f07d011018/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-2015-cars-gurgaon-10101663725/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/f0ec9d0c-0eef-11f1-bd51-02ede2007fbe/e52341d1-e765-4c7c-9780-2fa6b1daac78/0824ca0b-6acc-4e05-9d60-062d3260819c/b1fadd70-a449-4a81-8d28-6fae518111e7/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-2016-cars-noida-15155844744/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d017f622-00f2-11f1-bd51-02ede2007fbe/887fd01d-4745-4c52-842e-0063d18fc4e1/febbfd98-9185-443f-b973-c26de3c3642e/03b078cd-005b-4142-b623-1d9988b9b2c2/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-2016-cars-noida-10047300784/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a9115814-e097-11f0-bd50-02ede2007fbe/62a5fda5-3bd6-4620-84fb-15b5ae6ec5fe/24d98896-6af4-4675-a702-3245fd12501b/25d58baa-cf2f-4066-8c4e-16606e9498a3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-noida-10771663775/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/85843a30-e220-11f0-bd50-02ede2007fbe/13dffa55-736f-465b-b336-f96c073ac848/5f9c4bf1-f743-4f56-b11e-eee992f5fe89/02099e16-a0e0-4d17-9ffe-00ac4f33d343/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-noida-10031869741/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/8c3b03c2-1948-11f1-bd51-02ede2007fbe/m/d057ece0-b4d6-4c0f-8155-b2ccf98ca214/47ce1310-2160-47d2-a6af-5a6d51fc89c2/4fe14743-623e-4933-8198-018b56a09a1f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-noida-10504361732/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9f237a02-065e-11f1-bd51-02ede2007fbe/m/0464dc84-fd93-4913-8e66-754a9cc821b8/748964dc-326f-4f18-8a4a-45dac521ee74/4f506e76-36e3-48ff-a691-3df703e81076/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-noida-11275167719/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/19b9a6e0-0297-11f1-bd51-02ede2007fbe/305f1e89-be64-47a2-92d8-690f7573933b/843c45af-46ad-4361-8481-c3c653a2aab5/fc8490de-0052-4478-aaba-ec0484abab85/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2024-cars-gurgaon-16399161781/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/12fa9514-fceb-11f0-bd51-02ede2007fbe/3c6a5326-d7e2-4ea4-b0e3-9bb20a935b1a/d20c8990-b374-42d4-8911-2f51e08e5a72/14bf7ed4-d8aa-4b10-ac52-2a8db71880b4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-new-delhi-10089765791/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0f7d5cd6-e9ff-11f0-bd50-02ede2007fbe/f9bf4afc-ea85-4907-ada1-e4983fd7d5f2/d8de65b6-9ae6-4e60-87cc-af8b12192500/e6c206c9-3272-4c58-82c2-a35e0651d785/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-noida-13836402752/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fe647aa6-ccf8-11f0-bd4e-02ede2007fbe/899474f9-b91b-4983-8cda-f97b45d478c6/d689808a-aa34-4fce-8dad-b9a56f62ca06/8707add8-5f9b-4300-8889-006b52186ab7/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-gurgaon-11068963726/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/af60bb28-10b8-11f1-bd51-02ede2007fbe/m/20c217b3-a6c4-47e4-9f73-1ae5c9cd6733/c717d195-bb74-4930-85b9-0023ff585e54/dfe895b6-ed01-471d-af85-4d16ccf8f71d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-gurgaon-21235669785/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/643ee9da-fdc1-11f0-bd51-02ede2007fbe/m/4572d732-6c12-4dd6-8b0c-f3700bb425bb/a7617927-ae9e-43a3-88e9-c2100f36e551/316a79e5-a5df-4a1d-b5e5-051103ab4f67/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-faridabad-13313066722/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ca658d74-13b3-11f1-bd51-02ede2007fbe/9cb5d4da-4974-4bda-86a0-d240f0b028cf/898ebc51-903b-495e-a78c-5854c471050a/0958e732-9bbd-48a1-9d0e-1c50aac25860/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-noida-10085666780/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/94c27420-0657-11f1-bd51-02ede2007fbe/0ade9386-529a-43fb-8d83-a3c20c9c9d51/2d0096c7-5d6f-4848-ac2f-616be79aadaa/2e960d77-03ea-4c14-b874-5d48a2fe34dc/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ghaziabad-10010968780/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/cd8cbe7c-059f-11f1-bd51-02ede2007fbe/b409c511-eac1-49f1-936a-f81fe7dc047e/7682689a-691e-4e69-bda0-a8b0090472be/51966ac1-81f1-4505-a1ee-7cd6b6f3ea5f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ghaziabad-11245666735/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/19e894f2-080d-11f1-bd51-02ede2007fbe/74ba30c7-de55-45b1-b3f5-61b080448757/4c211089-7a52-40f0-bfed-4c8aaa085783/ccb2ed1e-7f4d-4100-821e-615c68f5dc3d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-noida-10007160748/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/6143f6b0-1880-11f1-bd51-02ede2007fbe/m/b273470e-9960-49f2-8e89-1a59fd2051e8/98f1c929-a620-47e5-b463-ff43aa7bb406/88d03f8b-684f-4396-88d8-4e60f1bd6ddd/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-gurgaon-11033666734/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/2bb59574-117a-11f1-bd51-02ede2007fbe/be78e196-dae8-4d9f-9935-efaa943fef7b/4a32bda3-5eff-4e95-8192-19cfe9be3a25/198e8769-5371-4fac-a822-e6d37de9cc40/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-noida-10019768783/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/1bf6171e-f50d-11f0-bd51-02ede2007fbe/57f40633-5d3b-4c05-b139-802792690495/1504da7b-375b-4edc-aae6-f7797b47afee/3e706e21-151b-4321-867b-1a845399e5c0/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-new-delhi-10016461752/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a0645050-12f0-11f1-bd51-02ede2007fbe/m/f3db7872-b81a-47bd-9eb3-6228e148e7d7/70c68d91-20ee-4452-885a-5be14d89b53a/1a8164b5-eeee-4d89-8a92-d0fccc272e36/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-new-delhi-10199266726/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0a3779e4-0d79-11f1-bd51-02ede2007fbe/c332b911-fcf5-4fba-8cbd-81f2672b2292/4c2954f7-3d23-467c-923a-ca956badae56/25ba8f1e-0063-424e-8163-b67835c67096/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-gurgaon-10045162785/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/6cad37f6-0a51-11f1-bd51-02ede2007fbe/36a5a5ce-3cd1-4b8e-8b3b-51f32459292e/09973710-3e78-4eff-8585-fba2d13c4265/dfc332fd-6800-4e69-ba57-5e466b5d8089/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-new-delhi-10171561743/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ab903f06-185f-11f1-bd51-02ede2007fbe/m/e3b0fc5f-c055-4f75-9aa7-d59d2d759081/dafe2ced-ef04-4517-b4b9-bc1a4c880bc2/249a42e4-c5de-4be9-bbdb-37b49701dd67/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2022-cars-new-delhi-11597366784/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/591b2862-0fcc-11f1-bd51-02ede2007fbe/b9500ab1-613c-4495-be49-397cc5687def/0d5632e2-27e2-4e1b-b854-173b2424c238/d91c6a2d-2b2c-41ee-903b-90a2d5c6065b/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-noida-10076101705/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d97eea5e-1880-11f1-bd51-02ede2007fbe/a0f79da3-b7ff-4ed9-a101-508a6643512f/69a9302bbc454acc1547aa20/6b3025c4-c107-4023-8783-e3d86e5aaf27/slot/Right-Front-Diagonal--1-.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-10191863737/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/aadaca5c-0664-11f1-bd51-02ede2007fbe/363a59a4-47b7-4b6b-89e4-e02d54295cc7/f7da6a3c-95c8-4fb4-bec7-4ffe82f898bb/cf78f98e-c63a-48cf-aa3e-55367e6cc8b4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-faridabad-10190266730/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/7e62f2ea-1a02-11f1-bd51-02ede2007fbe/52fcbd89-a5a8-4315-9dc4-78f1f433c24c/8277240c-eac9-430b-9903-61fa0fe26cb2/e3a6aed0-890a-4b49-9a11-65d51556223e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ghaziabad-10084567735/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/566efef6-064c-11f1-bd51-02ede2007fbe/m/4d2edd0c-4305-4adb-a095-9996892f0102/2beb1e53-b311-4c83-93b4-69844a2efd35/e83788dc-10f3-43a1-a85b-e166c7d92ad9/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-44591763720/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c674d154-0fdd-11f1-bd51-02ede2007fbe/e0c410a5-3f0c-494b-9e88-fa6a3ae2b565/ddbe6a1a-35d6-4544-9abe-4c6c2ad12a9d/cb9397d7-37a9-45f7-a5f0-3ce470857357/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-noida-10056268734/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/44f6a9d0-1489-11f1-bd51-02ede2007fbe/7463a595-8cbc-428e-863e-1421cb4af280/9f99bf72-6405-4f20-a7d6-86afe8d73e9d/d37de18e-6331-4bd2-b920-b470374072f3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-new-delhi-11042564742/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/7e7c0368-1960-11f1-bd51-02ede2007fbe/m/4bed6fb5-8016-4b85-9cdd-93790da6e499/552f9452-51ea-470b-b861-da168ac05d78/a836e870-95c7-40ad-aed1-03050d510cd3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-10083761749/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/80d5daea-193c-11f1-bd51-02ede2007fbe/09ce3e07-8dbe-49f9-a161-0b7f0e94462b/f3c21caa-4ff7-4fa7-be2a-c695742d0ef1/5b3bc178-5d57-4295-b4f4-d8c1c653136a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ghaziabad-10088103708/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/33ee5276-d688-11f0-bd50-02ede2007fbe/m/9b07ac85-ea9f-480d-965e-f5741bad0255/2533897d-4cbc-49a9-be84-345b536beb45/3830ec78-6684-4f0e-a9f7-e9823b8031d2/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-faridabad-10169260780/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/2b7ac7de-fb52-11f0-bd51-02ede2007fbe/ea46a581-215b-486f-9474-ce36e1a8dd58/c68aafe1-60e6-4e42-afa6-15de0d0148c9/7f5d9258-bde5-4692-b771-9da77205a91f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-gurgaon-11084562739/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3ec8c272-067f-11f1-bd51-02ede2007fbe/m/23162974-84bb-426f-8968-fb2641428bae/bb189d7d-01c7-46d7-9114-5dd9c5105908/4d21a520-d5dd-4566-a869-f6e6b718af6c/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-new-delhi-10009364720/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b915f2c0-1232-11f1-bd51-02ede2007fbe/74b11aad-0ac8-4b50-895b-42e0c7aa1690/05a28879-5f5e-49cb-adca-8309d1f4e72f/2d0fe694-c87d-49e2-8557-ce21e598b431/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-gurgaon-11047067738/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3edfd73c-018e-11f1-bd51-02ede2007fbe/m/e2779fa7-e71d-46ac-853c-bf8d20340b4d/bb057774-5da3-4908-bdf0-f0f07a452a60/a4fd855e-f068-4d25-b130-17b80f4af6ec/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2022-cars-new-delhi-10057962738/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/6439852c-0275-11f1-bd51-02ede2007fbe/0ac58b71-f44d-4904-87bb-54894f614af7/564b29a1-64b2-4f44-bd35-07b2e132c834/03fc7769-fa8c-4c05-b3b4-ee4df98c917e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-gurgaon-10121664783/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4afad152-fad1-11f0-bd51-02ede2007fbe/m/db90accb-e897-48a1-9a3d-eebe65417b3a/10004433-f5dc-4e33-b859-1919c8513f62/ba6cb82e-d41c-45b3-880c-af1c93225752/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-10173268748/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a02a8874-1869-11f1-bd51-02ede2007fbe/4c1829bb-53f8-4a2d-9dc3-0d64bb4dc2a9/057343ef-5638-4d7b-bade-cace785e6b88/16a427ad-9429-46a6-9d3e-90b462b81705/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-noida-10030467784/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c7a594c2-fce7-11f0-bd51-02ede2007fbe/m/bc7b2dae-d370-4121-9d4a-1e6350920c79/c68e60d9-f8fa-444a-9adb-08ec1607ae29/542df007-8117-4f6c-a8b3-fc6e3b56469e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-gurgaon-13384168787/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/17abf886-1204-11f1-bd51-02ede2007fbe/5b043111-2e80-4d8c-87c9-9b86cf4d6b87/b5b083d4-9891-476d-bd80-3b82e5061e33/4d8fdae2-8108-4a46-9d7a-04cae47700ff/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-gurgaon-10013166735/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/8de74c7e-0d60-11f1-bd51-02ede2007fbe/1a712a8e-3d88-43b4-8d7a-59f4f5df52db/a772cbfd-ad87-4dc2-9955-01d898e6c4de/1055228e-b9e9-4eeb-b645-a36791364f4c/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
2022 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-gurgaon-10179761731/,₹ 7.72 lakh,"₹ 899,000","45,498 km | Petrol | Manual | HR-98","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0c98cdc6-ff61-11f0-bd51-02ede2007fbe/4036249d-8c89-44e1-870f-2b2b6519ed4a/9a48c1c7-74a3-432c-b982-342a9bd74eed/939f0087-1609-4b01-970c-b4aad81f2076/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"M3M Urbana, Golf Course Ext., Gurugram"
2019 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-new-delhi-10116468731/,₹ 5.90 lakh,"₹ 591,000","93,355 km | Petrol | Manual | DL-6C","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/8faab900-0e38-11f1-bd51-02ede2007fbe/30df266b-7099-4246-a62c-a8714858c5c9/83e1687b-492c-4aee-a0f8-f4aa2fc2b692/d2841ea3-74eb-4466-a355-0340dab4fe5c/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Maruti,Rajouri Garden
2024 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2024-cars-gurgaon-10097168753/,₹ 8.99 lakh,"₹ 917,000","18,586 km | CNG | Manual | HR-14","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ad2062a0-f1d7-11f0-bd51-02ede2007fbe/c9af24fa-0802-48f8-b210-ad35de3fb923/1dafc6ef-7690-4994-b0a9-759c38172a8f/46305472-58d5-413a-8433-b93d81d62d90/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2024,Maruti,"M3M Urbana, Golf Course Ext., Gurugram"
2022 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-noida-11008961780/,₹ 8.15 lakh,"₹ 931,000","33,086 km | Petrol | Auto | DL-4C","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/25c503ac-fb4a-11f0-bd51-02ede2007fbe/dd251e50-9d04-4680-a3a7-711cb7ae0630/31c6b3b9-f7e1-4f32-b461-b3f577f64a44/e2177ad7-87b4-46fc-b9ce-26322131e1ef/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"Sector-18, Noida"
2016 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-gurgaon-10140661788/,₹ 4.50 lakh,"₹ 487,000","96,696 km | Petrol | Manual | HR-26","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9849bed2-1084-11f1-bd51-02ede2007fbe/f0e2bd1c-f7ce-4c80-912b-38d044b63121/deadd2a6-5a7a-4939-b6f0-5edcf1388735/e892588c-c5b6-47ff-a729-dd40505e88a1/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Maruti,"M3M Urbana, Golf Course Ext., Gurugram"
2019 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-new-delhi-10101564715/,₹ 6.42 lakh,"₹ 673,000","1,18,326 km | Petrol | Manual | DL-1C","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/f41b08f4-0c8a-11f1-bd51-02ede2007fbe/d4c1693e-47bc-4af6-a2c9-a831ce0e8c33/08710ed4-95d6-41e3-a2e2-1c8698236107/182dc0bf-2dab-463c-a27d-2d8ef2ffe744/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Maruti,"Metro Walk, Rohini, New Delhi"
2015 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-noida-10054068752/,₹ 3.89 lakh,"₹ 450,000","54,774 km | Petrol | Manual | DL-1C","https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9dde2f5e-fdbf-11f0-bd51-02ede2007fbe/f37798a6-eecc-49ca-b7b6-536fc6e67cf2/f6894d71-7f23-4cf7-9761-7c299505d00a/3bb3ba4d-b52b-40f7-b6ee-d48660ff2f07/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Maruti,"Sector-18, Noida"
